Id;Created-At;Text
1,59E+18;30/10/2022;"@qadroenphobia @CCICPolri @DivHumas_Polri @TMCPoldaMetro @Humas_korbrimob @Poldametrojaya_ Tuh kan gw bilang jg apa. 
Chat palsu lu jadiin senjata. 
Sementara si muka bokep lu puja2. 
???"
1,59E+18;30/10/2022;@ReezMuhammad @CCICPolri @DivHumas_Polri @TMCPoldaMetro @Humas_korbrimob @Poldametrojaya_ Ciri kas BUZZER FIRAUN pemuja IMAM CABUL ??
1,59E+18;30/10/2022;"Cek kembali apakah pagar, pintu & jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini.
https://t.co/pRzvVH3N28"
1,59E+18;30/10/2022;"@qadroenphobia @CCICPolri @DivHumas_Polri @TMCPoldaMetro @Humas_korbrimob @Poldametrojaya_ Ciri khas buzzeRp. 
Selalu tag akun polisi. 
Cemen. ??"
1,59E+18;30/10/2022;"30 Oktober 2022 Motor siap Geber jam 2042 
Portal Pesona Kalisari
@TMCPoldaMetro
@DivHumas_Polri
@NTMCLantasPolri
#MotorGeber #knalpotBising #MotorBising https://t.co/8woBhQBG5b via @YouTube"
1,59E+18;30/10/2022;Wahai para juragan dan pesohor, mobil mewah keren parlente B1692RFY, mobil sama yg nyetir ato yg punya isi kepala ya ga jelas @TMCPoldaMetro @ListyoSigitP @DivHumas_Polri kira2 klo mau beli plat gtu dimana ya???? https://t.co/AR4EbgcXyq
1,59E+18;30/10/2022;RT @TMCPoldaMetro: 21.43 Telah terjadi kebakaran Tumpukan ban bekas maupun barang bekas tidak terpakai (Rongsokan) di Bawah Fly Over Pasar…
1,59E+18;30/10/2022;@TMCPoldaMetro Restro atau Resor ini?
1,59E+18;30/10/2022;23.06 #Polri Restro Jakarta Utara melaksanakan kegiatan Patroli Skala Besar di Kawasan MOI Kelapa Gading Jakut. https://t.co/PmGiUzbY5y
1,59E+18;30/10/2022;22.51 #Polri Restro Jakarta Utara melaksanakan kegiatan Apel Cipta Kondisi di Mapolres Jakut. https://t.co/vuOqQ2S7dR
1,59E+18;30/10/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '21.43 Telah terjadi kebakaran Tumpukan ban bekas maupun barang bekas tidak terpakai (Rongsokan) di Bawah Fly Over Pasar Rebo Jaktim, saat ini sudah ditangani oleh Petugas DP… https://t.co/IAFGbFF9QA, see more https://t.co/oJIVLJEX4N
1,59E+18;30/10/2022;"RT @TMCPoldaMetro: Cek kembali apakah pagar, pintu & jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini.
ht…"
1,59E+18;30/10/2022;@anonymously4869 @BANKBRI_ID @TMCPoldaMetro Sobat BRI, Just info akun resmi BRI terdapat centang biru (Verified) dan Channel Private BRI melalui WhatsApp hanya dengan nomor 08121214017 ya. Tks~Banu (4)
1,59E+18;30/10/2022;"@anonymously4869 @BANKBRI_ID @TMCPoldaMetro kode OTP, kode m-Token, kode verifikasi, nomor kartu ATM/kartu kredit, masa berlaku kartu, kode CVC, tidak mengikuti instruksi yang diberikan demi keamanan dan kenyamanan transaksi.

Tarik tunai di mesin ATM BRI"
1,59E+18;30/10/2022;@anonymously4869 @BANKBRI_ID @TMCPoldaMetro Transfer Online adalah Rp6.500 dan tarif transfer melalui menu BI-FAST adalah Rp2.500. Waspada dan tetap berhati-hati dengan beredarnya informasi palsu terkait perubahan tarif transaksi. Mohon tidak menginformas
1,59E+18;30/10/2022;@anonymously4869 @BANKBRI_ID @TMCPoldaMetro Hai Sobat BRI, terima kasih atas informasi yang diberikan. Informasi tersebut bukan resmi dari Bank BRI. Saat ini tidak terdapat perubahan tarif yang diinformasikan melalui WhatsApp dan nomor tersebut akan ditin
1,59E+18;30/10/2022;RT @TMCPoldaMetro: 21.43 Telah terjadi kebakaran Tumpukan ban bekas maupun barang bekas tidak terpakai (Rongsokan) di Bawah Fly Over Pasar…
1,59E+18;30/10/2022;"Bravo ????
 
'Tidak ada satupun kelompok yang merasa 'diatas hukum' apalagi di hadapan petugas. Jakarta 'zero premanisme'. Itu tekad kami'??
(Kombes Pol Hengki Haryadi, S.I.K.,M. - Direktur Reserse Kriminal Umum Polda Metro Jaya)

@TMCPoldaMetro @poldametrojaya @DivHumas_Polri https://t.co/0l2X5CQvpS"
1,59E+18;30/10/2022;"@siapkawalpolri @ListyoSigitP kombes latif ini patut dapet apresiasi krn gerak cepat dalam merespon komando pak @ListyoSigitP @DivHumas_Polri @TMCPoldaMetro 
#SiapKawalPolri"
1,59E+18;30/10/2022;RT @TMCPoldaMetro: 21.43 Telah terjadi kebakaran Tumpukan ban bekas maupun barang bekas tidak terpakai (Rongsokan) di Bawah Fly Over Pasar…
1,59E+18;30/10/2022;"@siapkawalpolri @ListyoSigitP Waaah keren.. ini contoh polisi teladan, bisa satu komando dan geraknya cepat, salut sama @DivHumas_Polri @TMCPoldaMetro @ListyoSigitP 
#SiapKawalPolri"
1,59E+18;31/10/2022;Jangan jadikan jalanan yg sepi utk ajang balap liar, karena membahayakan diri sendiri & orang lain. https://t.co/TlwtKon7cM
1,59E+18;31/10/2022;@TMCPoldaMetro ini ya, omongan dari Bapak Tertinggi, oke kalo gitu. Langsung kita viralkan dan tag langsung pak @ListyoSigitP , yuk perbaiki citra polisi ? https://t.co/s4EPZJcOfb
1,59E+18;31/10/2022;"Maaf ganggu sebelumnya pak
Di daerah saya jakarta barat RT009 RW003 kembangan joglo ada pabrik tiang listrik yg beroprasi sampai tengah malam ,warga sangat terganggu ,sudah lapor ke RT tapi tidak ada perubahan ,@NTMCLantasPolri @DivHumas_Polri @TMCPoldaMetro tolong pak bantu"
1,59E+18;31/10/2022;Pak @kemkominfo atau mungkin @TMCPoldaMetro mohon dikaji ulang izin usaha @MyRepublicID karena berbagai keluhan, teguran mengenai layanan dr kustomer tidak membuat mereka menjadi lebih baik. Ini sudah sgt merugikan dan pembohongan publik, gangguan layanan terus menerus terjadi.
1,59E+18;31/10/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '23.06 #Polri Restro Jakarta Utara melaksanakan kegiatan Patroli Skala Besar di Kawasan MOI Kelapa Gading Jakut. ' https://t.co/TzggxmTyzO, see more https://t.co/oJIVLJEX4N
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 11.02 Terjadi Kecelakaan Tunggal sebuah Mobil menabrak beton pembatas di Tl Kuningan, situasi arus lalu lintas terpantau…
1,59E+18;31/10/2022;05.18 Situasi arus lalu lintas di Traffic Light Asemka Jakbar terpantau lancar. https://t.co/gsjBHsL0bF
1,59E+18;31/10/2022;@TMCPoldaMetro Perpanjang SIM online saya sejak 19 Oktober masih dalam status 'diproses'. Kira-kira, kapan selesainya?
1,59E+18;31/10/2022;"Bis Arimbi naik turunin penumpang di tol Jakarta-Merak arah Cikupa. Bikin lalu lintas tersendat!

Cc @TMCPoldaMetro @PTJASAMARGA @OFFICIAL_JSMR @Bidhumasbanten https://t.co/mfbaRYvpk2"
1,59E+18;31/10/2022;"05.49 Situasi arus lalu lintas di Traffic Light Grogol terpantau ramai lancar.
@TMCPoldaMetro https://t.co/NvpK8qb9iG"
1,59E+18;31/10/2022;@TMCPoldaMetro Selamat bertugas
1,59E+18;31/10/2022;05.49 Situasi arus lalu lintas di Traffic Light Grogol terpantau ramai lancar. https://t.co/GXFsLztOcS
1,59E+18;31/10/2022;"LOKASI PELAYANAN #SIMKELILING Senin, 31 Oktober 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung.
Jaksel : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok & Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/Ngut2Oavbg"
1,59E+18;31/10/2022;Siap pak lantjar. Kebetulan emang masih pagi banget gak sih. https://t.co/M4hr4zU3Oy
1,59E+18;31/10/2022;Tol merak-tangerang... Macet arah jakarta | 2 titik kemacetan gara-gara 2 truk mogok lajur kiri pas penyempitan jalan @RadioElshinta @SonoraFM92 @TMCPoldaMetro https://t.co/6ZQu4zWt3y
1,59E+18;31/10/2022;"06.06 Situasi arus lalu lintas di Jl. MT Haryono Cawang Jaktim menuju arah Pancoran terpantau ramai lancar.
@TMCPoldaMetro https://t.co/KALgFLeUxM"
1,59E+18;31/10/2022;06.28: RT @TMCPoldaMetro : Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, saat ini sedang dalam penanganan, Situasi arus lalu lintas mengalami tersendat. https://t.co/QkIqynkHZa https://t.co/vfNELvHlNV
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.11 Terdapat Proyek Perbaikan Jalur Trans Jakarta di Keluaran Tol Kodam Jl. Mayjen Sutoyo Jaktim, Situasi arus lalu li…
1,59E+18;31/10/2022;"06.11 Terdapat Proyek Perbaikan Jalur Trans Jakarta di Keluaran Tol Kodam Jl. Mayjen Sutoyo Jaktim, Situasi arus lalu lintas padat.
@TMCPoldaMetro https://t.co/ndHT17mnGj"
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, saat ini sedang dalam penanganan, Situasi arus lalu lintas mengalami tersendat. @TMCPoldaMetro https://t.co/VybEwuMv3X
1,59E+18;31/10/2022;06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, saat ini sedang dalam penanganan, Situasi arus lalu lintas mengalami tersendat. https://t.co/UeMnh2ualC
1,59E+18;31/10/2022;06.11 Terdapat Proyek Perbaikan Jalur Trans Jakarta di Keluaran Tol Kodam Jl. Mayjen Sutoyo Jaktim, Situasi arus lalu lintas padat. https://t.co/E1HQIOMOyh
1,59E+18;31/10/2022;06.06 Situasi arus lalu lintas di Jl. MT Haryono Cawang Jaktim menuju arah Pancoran terpantau ramai lancar. https://t.co/LlJLhFxsBl
1,59E+18;31/10/2022;"06.00 #InfoSonora

LOKASI PELAYANAN #SIMKELILING 
DKI JAKARTA
Senin, 31 Oktober 2022
Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung.
Jaksel : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok & Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng.

Via @TMCPoldaMetro https://t.co/gzQnvFLnFh"
1,59E+18;31/10/2022;@IrvanSetya @TMCPoldaMetro @OFFICIAL_JSMR @Bidhumasbanten Terimakasih atas informasinya, akan kami laporkan ke @tol_mms sebagai pengelola Ruas Tol Cikupa - Merak.
1,59E+18;31/10/2022;07.16: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light Galur Jl. Letjen Suprapto Jakpus menuju arah Simpang Lima Senen terpantau padat. #ElshintaNews https://t.co/ikWGzj2XDC
1,59E+18;31/10/2022;Pagi ini mulai pintu tol pondok gede menuju cawang kendaraan macet tidak bergerak. Tiap pagi ada pengaturan buka tutup tapi terlalu lama @TMCPoldaMetro @RadioElshinta
1,59E+18;31/10/2022;07.06 Situasi arus lalu lintas di Traffic Light Galur Jl. Letjen Suprapto Jakpus menuju arah Simpang Lima Senen terpantau padat. @TMCPoldaMetro https://t.co/MMofcYlCA8
1,59E+18;31/10/2022;Contraflow Cibubur arah Cawang tidak bergerak @RadioElshinta @TMCPoldaMetro https://t.co/AxIij9IeIZ
1,59E+18;31/10/2022;Pukul 07:06 wib lalin ruas tol PD.Aren-Serpong KM 09 jalur contraflow arah jakarta dan Exit pamulang/ciater  merayap imbas volume lalin dan penyeempitan tetap hati-hati dan jaga jarak aman. @TMCPoldaMetro @RadioElshinta @NusantaraInfra https://t.co/AYg7eSfEqV
1,59E+18;31/10/2022;07.06 Situasi arus lalu lintas di Traffic Light Galur Jl. Letjen Suprapto Jakpus menuju arah Simpang Lima Senen terpantau padat. https://t.co/3TQShwxCCw
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;06.55 Situasi arus lalu lintas di Ruas Tol KM 00+400 (Halim) menuju arah Cawang terpantau padat, sedangkan arah Ruas Tol Jakarta-Cikampek terpantau ramai lancar. @TMCPoldaMetro https://t.co/qC1wRroykI
1,59E+18;31/10/2022;06.45 Proses Penanganan Sebuah Kendaraan Mobil yang mengalami Kecelakaan lalu lintas Tunggal di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, Situasi arus lalu lintas saat ini terpantau ramai lancar. @TMCPoldaMetro https://t.co/2Me7Ur2K3o
1,59E+18;31/10/2022;@TMCPoldaMetro Contraflow nya hari ini ngga dibuka ya
1,59E+18;31/10/2022;06.40 Situasi arus lalu lintas di Traffic Light Sarinah Jakpus terpantau ramai lancar. @TMCPoldaMetro https://t.co/A3R9WEurX6
1,59E+18;31/10/2022;06.55 Situasi arus lalu lintas di Ruas Tol KM 00+400 (Halim) menuju arah Cawang terpantau padat, sedangkan arah Ruas Tol Jakarta-Cikampek terpantau ramai lancar. https://t.co/s9UMSnSPG1
1,59E+18;31/10/2022;@RadioElshinta @TMCPoldaMetro Ini drivernya ngantuk kali ya...
1,59E+18;31/10/2022;@TMCPoldaMetro Min tol dlam kota ga ada contra flow ya min ? Macet banget dari pintu tol dalam kota dari bekasi ?
1,59E+18;31/10/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, saat ini sedang dal… https://t.co/roDe3OyjnV, see more https://t.co/oJIVLJFuUl
1,59E+18;31/10/2022;06.45 Proses Penanganan Sebuah Kendaraan Mobil yang mengalami Kecelakaan lalu lintas Tunggal di Kawasan Jl. Jendral Sudirman (Dukuh Atas) Jakpus, Situasi arus lalu lintas saat ini terpantau ramai lancar. https://t.co/NO5gsyi0kg
1,59E+18;31/10/2022;@TMCPoldaMetro Megangin hape aja sih
1,59E+18;31/10/2022;06.40 Situasi arus lalu lintas di Traffic Light Sarinah Jakpus terpantau ramai lancar. https://t.co/hDNOiTxHvG
1,59E+18;31/10/2022;"@PTJASAMARGA @TMCPoldaMetro pagi bapak2, mau tanya:

1. kenapa kalau ada buka tutup di cawang, yang dari arah jagorawi tidak ditutup? macetnya sampai depan pintu tol

2. kenapa contraflow hari ini dipindah ke dekat pintu tol cawang, selepas dari buka tutu"
1,59E+18;31/10/2022;@TMCPoldaMetro Gt Halim ini woyy..!! 1 jam ngga jalan jalan PLEASE laah..
1,59E+18;31/10/2022;"07.50 #InfoSonora

Lokasi Pelayanan Samsat Keliling
Wilayah  JADETABEK
Senin, 31 Oktober 2022.

Via @TMCPoldaMetro https://t.co/FgFwAViR6z"
1,59E+18;31/10/2022;"07.46 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar.
@TMCPoldaMetro https://t.co/ckaEBGmis1"
1,59E+18;31/10/2022;@TMCPoldaMetro Pak, mulai jam berapa operasionalnya samling?
1,59E+18;31/10/2022;@TMCPoldaMetro Ga gerak nih sudah 1 jam lebih dr 6.35 - skrg sdh 7.50 dr Bekasi, di Halim ga gerak-gerak... @TMCPoldaMetro
1,59E+18;31/10/2022;07.46 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel terpantau ramai lancar. https://t.co/ZTLzAjQtGK
1,59E+18;31/10/2022;"Selamat pagi warga Kota Tangerang dan sekitarnya

Admin, share info Satpas SIM-Ling dan Gerai Pembantu di wilayah Kota Tangerang 

Hati-hati di jalan.... ?
@TMCPoldaMetro https://t.co/RBNPiSxkCF"
1,59E+18;31/10/2022;"RT @FirmanTheLawyer: Bravo ????
 
'Tidak ada satupun kelompok yang merasa 'diatas hukum' apalagi di hadapan petugas. Jakarta 'zero premanis…"
1,59E+18;31/10/2022;Gt halim ngga gerak udah 40 menit.. @TMCPoldaMetro tolong laaaaah!!!!! https://t.co/IKcMMOpoVY
1,59E+18;31/10/2022;@TMCPoldaMetro Gt halim ngga gerak ini udah 40 menit..!!!!!
1,59E+18;31/10/2022;07.20 Situasi arus lalu lintas di Traffic Light Mangga Dua Jl. Gunung Sahari Jakpus terpantau ramai lancar. @TMCPoldaMetro https://t.co/QKB9qMSt00
1,59E+18;31/10/2022;Dear @TMCPoldaMetro salah apa warga bekasi, kok daritadi tol ditutup, stuck udah 30 menit di gerbang tol halim. Ada yg mau berangkat kerja, ada yg mau ke bandara, ada yg mau ke rumah sakit. https://t.co/SX0zOp0Mjw
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Lokasi Pelayanan Samsat Keliling JADETABEK Senin, 31 Oktober 2022. https://t.co/3PB32P5MUy
1,59E+18;31/10/2022;Lokasi Pelayanan Samsat Keliling JADETABEK Senin, 31 Oktober 2022. https://t.co/3PB32P5MUy
1,59E+18;31/10/2022;Genap ganjil masih berlaku atau bgmana ? Knp gunung sahari dan sekitarnya gak ada polisi gage, gak seperti biasanya.. Atau mulai berlaku ETLE di kawasan gage? @TMCPoldaMetro
1,59E+18;31/10/2022;07.26: RT @TMCPoldaMetro : Situasi arus lalu lintas di Traffic Light Mangga Dua Jl. Gunung Sahari Jakpus terpantau ramai lancar. #ElshintaNews https://t.co/MNSdpl2gwF
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;07.20 Situasi arus lalu lintas di Traffic Light Mangga Dua Jl. Gunung Sahari Jakpus terpantau ramai lancar. https://t.co/JL5cLDGoUr
1,59E+18;31/10/2022;Keluar pintu toll halim stuck nih pak? Imbas buka tutup di pertemuan pintu tol halim dan cililitan di dalam tol dalkot km 0 @TMCPoldaMetro @RadioElshinta https://t.co/s3Graej8pb
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;"08.30 #InfoSonora

Pemberlakuan Rekayasa Lalu Lintas sehubungan dengan beroperasinya Off Ramp Jatiwaringin Jalan Tol Becakayu di Jl. Laksamana Malahayati Jaktim. @TMCPoldaMetro https://t.co/tYr3O7qBKY"
1,59E+18;31/10/2022;08.21 Situasi arus lalu lintas Exit Tol Tegal Parang Jl.Gatot Subroto Jakarta Selatan terpantau ramai cenderung padat. @TMCPoldaMetro https://t.co/prIsKVYwX8
1,59E+18;31/10/2022;Macet banget ga gerak pak @TMCPoldaMetro @DivHumas_Polri https://t.co/OmE3Z9yzQp
1,59E+18;31/10/2022;08.21 Situasi arus lalu lintas Exit Tol Tegal Parang Jl.Gatot Subroto Jakarta Selatan terpantau ramai cenderung padat https://t.co/ehLrvoUReF
1,59E+18;31/10/2022;"@TMCPoldaMetro Bener dugaan gue, perempatan bakal diblok terus muter.
Wkwkwk"
1,59E+18;31/10/2022;08:00 WIB #Becakayu mengarah ke Jakarta Tersendat, Harap berhati - hati dan Jaga jarak aman kendaraan @TMCPoldaMetro @RadioElshinta @SonoraFM92 @WaskitaTollRoad https://t.co/AbG2sDlR1H
1,59E+18;31/10/2022;Pemberlakuan Rekayasa Lalu Lintas sehubungan dengan beroperasinya Off Ramp Jatiwaringin Jalan Tol Becakayu di Jl. Laksamana Malahayati Jaktim. https://t.co/ynYx29hbqS
1,59E+18;31/10/2022;@RadioElshinta Kenapa buka tutup hanya di jalur dari pintu Halim?? @TMCPoldaMetro @DishubDKI_JKT
1,59E+18;31/10/2022;Coba ditindaklanjuti @DivHumas_Polri @TMCPoldaMetro plat nomor jelas itu https://t.co/tiClPgClmG
1,59E+18;31/10/2022;"Ini ga valid ...
Bukan padat lagi tp ga gerak dari gerbang tol Halim, Stuck 1.5 jam lebih dari Gerbang Tol Halim ...
Dpt info contraflow baru dibuka di Tebet, apa kabar yg dr Bekasi dan sekitarnya???
Suruh naik transportasi umum tp yg nyaman ga diselese2in, LRT aja molor terus https://t.co/hz5HhoN9qV"
1,59E+18;31/10/2022;@TMCPoldaMetro Grab paling lihatin hp kemaren aq jg hampir ketabrak grab pas dia liatin hp
1,59E+18;31/10/2022;@dzikriarij @dedaunan_ @TMCPoldaMetro Cepu
1,59E+18;31/10/2022;Parah banget sih tol dalkot buka tutupnya, udah 1 setengah jam keluar gerbang tol halim nih.... mana contraflow juga ditutup....@TMCPoldaMetro
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;@TMCPoldaMetro Model starling, jl. Jend. Sudirman.
1,59E+18;31/10/2022;Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;"@TMCPoldaMetro Jalur Sepedanya yg menghalangi jalan dan bikin sempit jalan,Sepedanya gak ada yg lewat malah dibikin jalur sepeda,dar Matraman ke arah Senen jalan jadi SEMPIT,
#BongkarJalurSepeda"
1,59E+18;31/10/2022;@TMCPoldaMetro gate tol halim utama ada apa ya min? Jam 7 Masuk dari gate jatiwaringin dan sudah mau 2 jam masih stuck saja di gate tol halim utama ga jalan'. ? https://t.co/D9beNJuChh
1,59E+18;31/10/2022;#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '08.21 Situasi arus lalu lintas Exit Tol Tegal Parang Jl.Gatot Subroto Jakarta Selatan terpantau ramai cenderung padat ' https://t.co/ThL4W1cOC9, see more https://t.co/oJIVLJFuUl
1,59E+18;31/10/2022;RT @RadioElshinta: 06.28: RT @TMCPoldaMetro : Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Seped…
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;@TMCPoldaMetro membetsihkan di bawah jembatan bukan tega ngga tega kalo begini jugakan membahayakan orang lain yang menggunakan jalan
1,59E+18;31/10/2022;@TMCPoldaMetro Dihimbau juga Pak Pesepeda harus pakai Helm ?
1,59E+18;31/10/2022;@eckohatake @TMCPoldaMetro POLANTAS GAK BECUS ngatur lalu lintasnya hanya rekayasa rekasaya jalan  saja solusinya malah bikin macet karena banyak pengendara sepeda motor yg melawan arah akibat dari rekayasa lalu lintas
1,59E+18;31/10/2022;@eckohatake @TMCPoldaMetro Iya nih gue jadi kesel,udah ada lampu merah masih direkayasa saja jalannya ujung ujungnya puter balik sejauh 1 km.
1,59E+18;31/10/2022;"RT @eckohatake: @TMCPoldaMetro Bener dugaan gue, perempatan bakal diblok terus muter.
Wkwkwk"
1,59E+18;31/10/2022;@TMCPoldaMetro Tolonglah diperbaiki jalannya jangan ada rekayasa segala macem,puteran baliknya malah Tambah jauh,saya jadi kesel mau belok kanan malah gak bisa harus puter balik 1km.???
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;"Pengaturan Lalu Lintas Pagi Hari Oleh Personil Satlantas Polres Rohil Untuk Memberikan Keamanan & Kenyamanan Serta Kelancaran Lalu Lintas di Wilayah Hukum Polres Rohil
Senin (31/10) pagi
@HumasPoldaRiau 
@TMCPoldaMetro 
@kamselkorlantas 
@SosmedNtmc 
@NTMCLantasPolri 
@irsmm_id https://t.co/oLQGILSxSa"
1,59E+18;31/10/2022;09.19 Polri Sat Lantas Jaktim melakukan kegiatan POLSANAK (Polisi Sahabat Anak) dengan pengenalan rambu rambu lalu lintas dan bermain bersama di TK Pelita Hati Jakarta Timur https://t.co/4tqS20Fu3Q
1,59E+18;31/10/2022;@TMCPoldaMetro Mantap TMC Polda Metro,jalur khusus sepeda memang perlu di siapkan, agar yg beraktivitas dengan sepeda akan lebih nyaman....bravo Polri?
1,59E+18;31/10/2022;@TMCPoldaMetro Mungkin dia ngantuk
1,59E+18;31/10/2022;Pantauan arus lalu lintas di Pos 25 Perimeter Utara antisipasi kemacetan dampak revitalisasi akses Dadap  - Rawabokor yang dilaksanakan oleh Pemkot Tangerang. https://t.co/9ZVcyjoQxa
1,59E+18;31/10/2022;"RT @TMCPoldaMetro: LOKASI PELAYANAN #SIMKELILING Senin, 31 Oktober 2022 Pukul 08.00 s/d 14.00 Wib :
Jaktim : Mall Grand Cakung.
Jaksel : Ka…"
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Adzan Magrib sudah berkumandang. Waktu Sholat Magrib untuk Wilayah DKI Jakarta & sekitarnya telah tiba. https://t.co/VIy…
1,59E+18;31/10/2022;tanya aja nih Pak @TMCPoldaMetro kalo nomor nya di duga palsu ... pajak nya bayar gak yah ? @ListyoSigitP
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;"10.30 : Pantauan arus lalu lintas di Pos 25 Perimeter Utara antisipasi kemacetan dampak revitalisasi akses Dadap  - Rawabokor yang dilaksanakan oleh Pemkot Tangerang.
@TMCPoldaMetro https://t.co/mnDdVz4fuo"
1,59E+18;31/10/2022;RT @TMCPoldaMetro: Diimbau bagi pesepeda untuk bersepeda sesuai dengan jalur yang sudah disediakan. https://t.co/6dDms6VfDG
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
1,59E+18;31/10/2022;"12.30: RT @TMCPoldaMetro : Situasi arus lalu lintas Traffic Light fatmawati Jakarta Selatan terpantau lancar.
#ElshintaNews
https://t.co/oQaKLngZXg"
1,59E+18;31/10/2022;12.21 Situasi arus lalu lintas Traffic Light fatmawati Jakarta Selatan terpantau lancar. @TMCPoldaMetro https://t.co/ofZ8AV7D56
1,59E+18;31/10/2022;Ini gak di di info ada jam istirahat dr jam 12:00 sampe jam 13:00 ? Dalam hal yg berkaitan sektor pelayanan masyarakat tersebut menurut sy harusnya ada jadwal shift sehingga tetap bisa beroperasi. https://t.co/spHFXMnlU2
1,59E+18;31/10/2022;12.21 Situasi arus lalu lintas Traffic Light fatmawati Jakarta Selatan terpantau lancar https://t.co/YjFrAHff0E
1,59E+18;31/10/2022;RT @TMCPoldaMetro: 06.15 Sebuah Kendaraan Mobil mengalami Kecelakaan lalu lintas Tunggal menabrak Pembatas Jalur Sepeda di Kawasan Jl. Jend…
